"filename", "language", "YAML", "XML", "C++", "Dart", "Markdown", "Groovy", "Properties", "Swift", "Java", "JSON", "Objective-C", "Shell Script", "HTML", "comment", "blank", "total"
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/file_preview_page.dart", "Dart", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 168
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/image_preview_page.dart", "Dart", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 98
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/bottom_input_bar.dart", "Dart", 0, 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 43, 532
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/bottom_tool_bar.dart", "Dart", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 76
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/conversation_item.dart", "Dart", 0, 0, 0, 516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 36, 614
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/conversation_list_item.dart", "Dart", 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 353
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/message_content_list.dart", "Dart", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 34, 248
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/message_item_factory.dart", "Dart", 0, 0, 0, 613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 21, 662
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/item/widget_util.dart", "Dart", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 242
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/sight/record_bottom_item.dart", "Dart", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 177
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/sight/record_top_item.dart", "Dart", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 140
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/sight/video_play_page.dart", "Dart", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 87
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/pages/sight/video_record_page.dart", "Dart", 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 316
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/bloc/bloc_provider.dart", "Dart", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 41
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/bloc/message_bloc.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/code_util.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 48
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/combine_message_util.dart", "Dart", 0, 0, 0, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 44, 523
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/db_manager.dart", "Dart", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 101
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/dialog_util.dart", "Dart", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 65
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/event_bus.dart", "Dart", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 54
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/file.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 76
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/file_suffix.dart", "Dart", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 139
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/http_util.dart", "Dart", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 61
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/media_util.dart", "Dart", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 138
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/style.dart", "Dart", 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 291
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/time.dart", "Dart", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 60
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/util/user_info_datesource.dart", "Dart", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 158
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/widget/cachImage/cached_image_widget.dart", "Dart", 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 46, 439
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/im/widget/cachImage/cached_network_image_provider.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 94
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/main.dart", "Dart", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 190
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/chat_debug_page.dart", "Dart", 0, 0, 0, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 451
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/chatroom_debug_page.dart", "Dart", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 204
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/contacts_page.dart", "Dart", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 129
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/debug_page.dart", "Dart", 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 248
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/home_page.dart", "Dart", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 91
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/login_page.dart", "Dart", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 149
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/message_read_page.dart", "Dart", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 93
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/search_message_page.dart", "Dart", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 117
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/other/select_conversation_page.dart", "Dart", 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 183
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/router.dart", "Dart", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 57
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/test_message.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 53
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/lib/user_data.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/README.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/assets/svg/back.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/assets/svg/shaixuan.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/assets/svg/sousuo.svg", "XML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/config/net/Config.dart", "Dart", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 12
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/config/net/api.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 80
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/config/net/pgyer_api.dart", "Dart", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 105
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/config/resource_mananger.dart", "Dart", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 87
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/model/data_model.dart", "Dart", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 159
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/paixs_utils.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 33
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/util/interface.dart", "Dart", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 94
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/util/textedit_util.dart", "Dart", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 64
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/util/utils.dart", "Dart", 0, 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 36, 413
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/CPicker_widget.dart", "Dart", 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 371
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/anima_switch_widget.dart", "Dart", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 196
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/animated_switcher_widget.dart", "Dart", 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 217
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/btmbtn_widget.dart", "Dart", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 160
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/button.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 72
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/custom_route.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 74
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/custom_scroll_physics.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/image.dart", "Dart", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 144
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/inkbtn_widget.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/item_tap_widget.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/matrix4_transform.dart", "Dart", 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 40, 273
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/my_classicHeader.dart", "Dart", 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 284
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/my_custom_scroll.dart", "Dart", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 151
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/mylistview.dart", "Dart", 0, 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 382
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/mytext.dart", "Dart", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 101
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/pages.dart", "Dart", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 85
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/photo_widget.dart", "Dart", 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 174
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/pop_widget.dart", "Dart", 0, 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28, 348
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/rating_bar.dart", "Dart", 0, 0, 0, 615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 631
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/refresher_widget.dart", "Dart", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 65
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/route.dart", "Dart", 0, 0, 0, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 99, 1107
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/scaffold_widget.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/sheet_widget.dart", "Dart", 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 340
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/shimmer_widget.dart", "Dart", 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 469
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/tab_widget.dart", "Dart", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 70
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/tween_widget.dart", "Dart", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 125
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/upimage_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 7, 197
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/views.dart", "Dart", 0, 0, 0, 1535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 40, 1683
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/widget_tap.dart", "Dart", 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 155
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/lib/widget/wrapImg_widget.dart", "Dart", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 67
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/package/paixs_utils/pubspec.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 8, 75
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/pubspec.yaml", "YAML", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 15, 106
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/imkit-flutter-quickstart/test/widget_test.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 24
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/README.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/assets/svg/back.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/assets/svg/shaixuan.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/assets/svg/sousuo.svg", "XML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/config/net/Config.dart", "Dart", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 12
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/config/net/api.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 80
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/config/net/pgyer_api.dart", "Dart", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 108
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/config/resource_mananger.dart", "Dart", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 87
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/model/data_model.dart", "Dart", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 159
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/paixs_utils.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 33
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/util/interface.dart", "Dart", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 95
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/util/textedit_util.dart", "Dart", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 64
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/util/utils.dart", "Dart", 0, 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 37, 424
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/CPicker_widget.dart", "Dart", 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 371
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/anima_switch_widget.dart", "Dart", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 196
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/animated_switcher_widget.dart", "Dart", 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 217
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/btmbtn_widget.dart", "Dart", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 160
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/button.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 72
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/custom_route.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 74
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/custom_scroll_physics.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/image.dart", "Dart", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 144
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/inkbtn_widget.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/item_tap_widget.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/paixs/Library/My_Flutter_Project/私密/外包/dianliyunwei/package/paixs_utils/lib/widget/matrix4_transform.dart", "Dart", 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 40, 273
